basin,year,month,fill_ratio,stored_hm3,capacity_hm3
Tajo,2001,12,0.4853,21305.0,43900.0
Tajo,2002,1,0.465,25516.0,54875.0
Tajo,2002,2,0.484,21246.0,43900.0
Tajo,2002,3,0.5001,21955.0,43900.0
Tajo,2002,4,0.5452,29916.0,54875.0
Tajo,2002,5,0.5562,24418.0,43900.0
Tajo,2002,6,0.5362,23538.0,43900.0
Tajo,2002,7,0.492,26998.0,54875.0
Tajo,2002,8,0.4533,19901.0,43900.0
Tajo,2002,9,0.4313,18935.0,43900.0
Tajo,2002,10,0.4449,24414.0,54875.0
Tajo,2002,11,0.4697,20619.0,43900.0
Tajo,2002,12,0.5678,31158.0,54875.0
Tajo,2003,1,0.6637,29135.0,43900.0
Tajo,2003,2,0.6714,29473.0,43900.0
Tajo,2003,3,0.7331,32185.0,43900.0
Tajo,2003,4,0.7593,41663.0,54871.0
Tajo,2003,5,0.7747,34005.0,43896.0
Tajo,2003,6,0.757,33230.0,43896.0
Tajo,2003,7,0.6994,38374.0,54870.0
Tajo,2003,8,0.6464,28373.0,43896.0
Tajo,2003,9,0.6007,32961.0,54870.0
Tajo,2003,10,0.5639,24753.0,43896.0
Tajo,2003,11,0.6064,26620.0,43896.0
Tajo,2003,12,0.6421,35232.0,54870.0
Tajo,2004,1,0.6185,27150.0,43896.0
Tajo,2004,2,0.6196,27199.0,43896.0
Tajo,2004,3,0.6409,35168.0,54870.0
Tajo,2004,4,0.6659,29230.0,43896.0
Tajo,2004,5,0.6783,29775.0,43896.0
Tajo,2004,6,0.667,36599.0,54870.0
Tajo,2004,7,0.6129,26904.0,43896.0
Tajo,2004,8,0.5707,31314.0,54870.0
Tajo,2004,9,0.5254,23062.0,43896.0
Tajo,2004,10,0.4902,21517.0,43896.0
Tajo,2004,11,0.5206,28567.0,54870.0
Tajo,2004,12,0.4876,21405.0,43896.0
Tajo,2005,1,0.4804,21087.0,43896.0
Tajo,2005,2,0.4819,21155.0,43896.0
Tajo,2005,3,0.4711,25850.0,54870.0
Tajo,2005,4,0.4776,20964.0,43896.0
Tajo,2005,5,0.4667,25607.0,54870.0
Tajo,2005,6,0.4425,19425.0,43896.0
Tajo,2005,7,0.4069,17863.0,43896.0
Tajo,2005,8,0.3683,20207.0,54870.0
Tajo,2005,9,0.3394,14897.0,43896.0
Tajo,2005,10,0.3322,14628.0,44036.0
Tajo,2005,11,0.3789,20858.0,55045.0
Tajo,2005,12,0.4071,17926.0,44036.0
Tajo,2006,1,0.4212,23185.0,55045.0
Tajo,2006,2,0.4361,19204.0,44036.0
Tajo,2006,3,0.4919,21663.0,44036.0
Tajo,2006,4,0.5644,24856.0,44036.0
Tajo,2006,5,0.5673,31226.0,55045.0
Tajo,2006,6,0.5352,23567.0,44036.0
Tajo,2006,7,0.4971,21889.0,44036.0
Tajo,2006,8,0.4396,24200.0,55045.0
Tajo,2006,9,0.385,16953.0,44036.0
Tajo,2006,10,0.3829,21079.0,55045.0
Tajo,2006,11,0.5485,24155.0,44036.0
Tajo,2006,12,0.6288,27689.0,44036.0
Tajo,2007,1,0.5844,32166.0,55045.0
Tajo,2007,2,0.6136,27021.0,44036.0
Tajo,2007,3,0.6122,26959.0,44036.0
Tajo,2007,4,0.6146,27066.0,44036.0
Tajo,2007,5,0.6437,35430.0,55045.0
Tajo,2007,6,0.6604,29081.0,44036.0
Tajo,2007,7,0.6088,33513.0,55045.0
Tajo,2007,8,0.5158,22713.0,44036.0
Tajo,2007,9,0.4705,20721.0,44036.0
Tajo,2007,10,0.447,24607.0,55045.0
Tajo,2007,11,0.407,17921.0,44036.0
Tajo,2007,12,0.4131,18190.0,44036.0
Tajo,2008,1,0.4233,23306.0,55054.0
Tajo,2008,2,0.4456,19626.0,44048.0
Tajo,2008,3,0.4658,20518.0,44048.0
Tajo,2008,4,0.5097,28064.0,55060.0
Tajo,2008,5,0.5755,25350.0,44048.0
Tajo,2008,6,0.6051,26652.0,44048.0
Tajo,2008,7,0.5601,30841.0,55060.0
Tajo,2008,8,0.4857,21396.0,44048.0
Tajo,2008,9,0.4327,23826.0,55060.0
Tajo,2008,10,0.4198,18490.0,44048.0
Tajo,2008,11,0.4269,18805.0,44048.0
Tajo,2008,12,0.4402,24238.0,55060.0
Tajo,2009,1,0.4536,19982.0,44048.0
Tajo,2009,2,0.5138,22631.0,44048.0
Tajo,2009,3,0.543,29895.0,55060.0
Tajo,2009,4,0.5378,23687.0,44048.0
Tajo,2009,5,0.518,22818.0,44048.0
Tajo,2009,6,0.4873,26831.0,55060.0
Tajo,2009,7,0.4377,19279.0,44048.0
Tajo,2009,8,0.3902,17189.0,44048.0
Tajo,2009,9,0.354,19493.0,55060.0
Tajo,2009,10,0.3437,15138.0,44048.0
Tajo,2009,11,0.346,15240.0,44048.0
Tajo,2009,12,0.3591,19773.0,55060.0
Tajo,2010,1,0.5557,24477.0,44048.0
Tajo,2010,2,0.6149,27084.0,44048.0
Tajo,2010,3,0.727,40029.0,55060.0
Tajo,2010,4,0.7673,33798.0,44048.0
Tajo,2010,5,0.7861,34625.0,44048.0
Tajo,2010,6,0.7675,42261.0,55060.0
Tajo,2010,7,0.7212,31766.0,44048.0
Tajo,2010,8,0.6645,36589.0,55060.0
Tajo,2010,9,0.6186,27249.0,44048.0
Tajo,2010,10,0.5983,26354.0,44048.0
Tajo,2010,11,0.5717,31480.0,55060.0
Tajo,2010,12,0.6157,27122.0,44048.0
Tajo,2011,1,0.6932,30535.0,44048.0
Tajo,2011,2,0.7011,30881.0,44048.0
Tajo,2011,3,0.7617,41940.0,55060.0
Tajo,2011,4,0.781,34403.0,44048.0
Tajo,2011,5,0.7685,42311.0,55060.0
Tajo,2011,6,0.7298,32145.0,44048.0
Tajo,2011,7,0.6706,29538.0,44048.0
Tajo,2011,8,0.6108,33633.0,55060.0
Tajo,2011,9,0.5788,25496.0,44048.0
Tajo,2011,10,0.5593,24635.0,44048.0
Tajo,2011,11,0.5698,31371.0,55060.0
Tajo,2011,12,0.5428,23910.0,44048.0
Tajo,2012,1,0.5226,28776.0,55060.0
Tajo,2012,2,0.5162,22736.0,44048.0
Tajo,2012,3,0.5145,22661.0,44048.0
Tajo,2012,4,0.5119,22548.0,44048.0
Tajo,2012,5,0.5283,29089.0,55060.0
Tajo,2012,6,0.5149,22679.0,44048.0
Tajo,2012,7,0.4707,25914.0,55060.0
Tajo,2012,8,0.431,18985.0,44048.0
Tajo,2012,9,0.4051,17843.0,44048.0
Tajo,2012,10,0.3951,21756.0,55060.0
Tajo,2012,11,0.4033,17763.0,44048.0
Tajo,2012,12,0.4082,17979.0,44048.0
Tajo,2013,1,0.4293,23639.0,55060.0
Tajo,2013,2,0.5028,22146.0,44048.0
Tajo,2013,3,0.6252,27540.0,44048.0
Tajo,2013,4,0.7744,42640.0,55060.0
Tajo,2013,5,0.7836,34515.0,44048.0
Tajo,2013,6,0.7644,33669.0,44048.0
Tajo,2013,7,0.6971,38380.0,55060.0
Tajo,2013,8,0.6261,27579.0,44048.0
Tajo,2013,9,0.5747,25313.0,44048.0
Tajo,2013,10,0.554,30505.0,55060.0
Tajo,2013,11,0.5416,23855.0,44048.0
Tajo,2013,12,0.4994,27495.0,55060.0
Tajo,2014,1,0.6181,27226.0,44048.0
Tajo,2014,2,0.7103,31286.0,44048.0
Tajo,2014,3,0.7533,33181.0,44048.0
Tajo,2014,4,0.7438,40954.0,55060.0
Tajo,2014,5,0.742,32682.0,44048.0
Tajo,2014,6,0.7257,31966.0,44048.0
Tajo,2014,7,0.6784,37350.0,55060.0
Tajo,2014,8,0.5847,25756.0,44048.0
Tajo,2014,9,0.5186,28556.0,55060.0
Tajo,2014,10,0.5238,23071.0,44048.0
Tajo,2014,11,0.5484,24158.0,44048.0
Tajo,2014,12,0.589,32430.0,55060.0
Tajo,2015,1,0.6186,27249.0,44048.0
Tajo,2015,2,0.6436,28349.0,44048.0
Tajo,2015,3,0.6718,36987.0,55060.0
Tajo,2015,4,0.6949,30611.0,44048.0
Tajo,2015,5,0.6946,30596.0,44048.0
Tajo,2015,6,0.6351,34967.0,55060.0
Tajo,2015,7,0.5694,25080.0,44048.0
Tajo,2015,8,0.5097,22453.0,44048.0
Tajo,2015,9,0.4635,25519.0,55060.0
Tajo,2015,10,0.4283,18865.0,44048.0
Tajo,2015,11,0.445,19603.0,44048.0
Tajo,2015,12,0.4396,24206.0,55060.0
Tajo,2016,1,0.5052,22253.0,44048.0
Tajo,2016,2,0.5719,25191.0,44048.0
Tajo,2016,3,0.6182,34037.0,55060.0
Tajo,2016,4,0.6729,29638.0,44048.0
Tajo,2016,5,0.7522,41415.0,55060.0
Tajo,2016,6,0.7342,32339.0,44048.0
Tajo,2016,7,0.6767,29809.0,44048.0
Tajo,2016,8,0.5986,32961.0,55060.0
Tajo,2016,9,0.5346,23547.0,44048.0
Tajo,2016,10,0.4942,21770.0,44048.0
Tajo,2016,11,0.461,25382.0,55060.0
Tajo,2016,12,0.4843,21334.0,44048.0
Tajo,2017,1,0.4719,25982.0,55060.0
Tajo,2017,2,0.5324,23449.0,44048.0
Tajo,2017,3,0.5819,25632.0,44048.0
Tajo,2017,4,0.5579,24576.0,44048.0
Tajo,2017,5,0.5292,29140.0,55060.0
Tajo,2017,6,0.5001,22029.0,44048.0
Tajo,2017,7,0.4707,20734.0,44048.0
Tajo,2017,8,0.4392,24184.0,55060.0
Tajo,2017,9,0.4172,18376.0,44048.0
Tajo,2017,10,0.4034,22212.0,55060.0
Tajo,2017,11,0.3948,17389.0,44048.0
Tajo,2017,12,0.3748,16508.0,44048.0
Tajo,2018,1,0.3823,21050.0,55060.0
Tajo,2018,2,0.3776,16634.0,44048.0
Tajo,2018,3,0.5463,24064.0,44048.0
Tajo,2018,4,0.6855,30197.0,44048.0
Tajo,2018,5,0.7456,41054.0,55060.0
Tajo,2018,6,0.7471,32908.0,44048.0
Tajo,2018,7,0.68,37442.0,55060.0
Tajo,2018,8,0.6044,26621.0,44048.0
Tajo,2018,9,0.5375,23678.0,44048.0
Tajo,2018,10,0.495,27252.0,55060.0
Tajo,2018,11,0.497,21892.0,44048.0
Tajo,2018,12,0.5237,23070.0,44048.0
Tajo,2019,1,0.5159,28452.0,55148.0
Tajo,2019,2,0.5138,22724.0,44224.0
Tajo,2019,3,0.5205,23020.0,44224.0
Tajo,2019,4,0.5237,28948.0,55280.0
Tajo,2019,5,0.5443,24072.0,44224.0
Tajo,2019,6,0.5236,23157.0,44224.0
Tajo,2019,7,0.4616,25518.0,55280.0
Tajo,2019,8,0.4134,18282.0,44224.0
Tajo,2019,9,0.3672,16237.0,44224.0
Tajo,2019,10,0.3457,19109.0,55280.0
Tajo,2019,11,0.3501,15483.0,44224.0
Tajo,2019,12,0.407,22499.0,55280.0
Tajo,2020,1,0.5046,22315.0,44224.0
Tajo,2020,2,0.5353,23673.0,44224.0
Tajo,2020,3,0.5541,30632.0,55280.0
Tajo,2020,4,0.6125,27089.0,44224.0
Tajo,2020,5,0.6647,29397.0,44224.0
Tajo,2020,6,0.6573,36334.0,55280.0
Tajo,2020,7,0.6088,26922.0,44224.0
Tajo,2020,8,0.5311,23488.0,44224.0
Tajo,2020,9,0.4765,26342.0,55280.0
Tajo,2020,10,0.4597,20329.0,44224.0
Tajo,2020,11,0.4921,21762.0,44224.0
Tajo,2020,12,0.5017,27734.0,55280.0
Tajo,2021,1,0.5051,22339.0,44224.0
Tajo,2021,2,0.6265,27705.0,44224.0
Tajo,2021,3,0.7227,39953.0,55280.0
Tajo,2021,4,0.6833,30217.0,44224.0
Tajo,2021,5,0.6296,27845.0,44224.0
Tajo,2021,6,0.574,31732.0,55280.0
Tajo,2021,7,0.4852,21458.0,44224.0
Tajo,2021,8,0.4298,23761.0,55280.0
Tajo,2021,9,0.4159,18394.0,44224.0
Tajo,2021,10,0.4196,18558.0,44224.0
Tajo,2021,11,0.4387,24253.0,55280.0
Tajo,2021,12,0.4443,19649.0,44224.0
Tajo,2022,1,0.4646,20548.0,44224.0
Tajo,2022,2,0.4571,20215.0,44224.0
Tajo,2022,3,0.4535,25069.0,55280.0
Tajo,2022,4,0.4865,21515.0,44224.0
Tajo,2022,5,0.4972,27485.0,55280.0
Tajo,2022,6,0.4688,20733.0,44224.0
Tajo,2022,7,0.4396,19443.0,44224.0
Tajo,2022,8,0.3954,21859.0,55280.0
Tajo,2022,9,0.365,16142.0,44224.0
Tajo,2022,10,0.3563,15758.0,44224.0
Tajo,2022,11,0.382,21118.0,55280.0
Tajo,2022,12,0.5061,22382.0,44224.0
Tajo,2023,1,0.6469,35759.0,55280.0
Tajo,2023,2,0.6363,28138.0,44224.0
Tajo,2023,3,0.6256,27668.0,44224.0
Tajo,2023,4,0.618,27331.0,44224.0
Tajo,2023,5,0.5944,32856.0,55280.0
Tajo,2023,6,0.5794,25624.0,44224.0
Tajo,2023,7,0.5481,24239.0,44224.0
Tajo,2023,8,0.4991,27592.0,55280.0
Tajo,2023,9,0.4812,21282.0,44224.0
Tajo,2023,10,0.4765,26341.0,55280.0
Tajo,2023,11,0.5604,24784.0,44224.0
Tajo,2023,12,0.5993,26502.0,44224.0
Tajo,2024,1,0.6307,34867.0,55280.0
Tajo,2024,2,0.696,30778.0,44224.0
Tajo,2024,3,0.7233,31988.0,44224.0
Tajo,2024,4,0.797,44057.0,55280.0
Tajo,2024,5,0.7987,35320.0,44224.0
Tajo,2024,6,0.7709,34094.0,44224.0
Tajo,2024,7,0.7134,39436.0,55280.0
Tajo,2024,8,0.6346,28064.0,44224.0
Tajo,2024,9,0.5858,25905.0,44224.0
Tajo,2024,10,0.555,30681.0,55280.0
Tajo,2024,11,0.5639,24939.0,44224.0
Tajo,2024,12,0.5504,30425.0,55280.0
Tajo,2025,1,0.551,24369.0,44224.0
Tajo,2025,2,0.6277,27759.0,44224.0
Tajo,2025,3,0.7154,31636.0,44224.0
Tajo,2025,4,0.8325,46018.0,55280.0
Tajo,2025,5,0.8584,37962.0,44224.0
Tajo,2025,6,0.843,37279.0,44224.0
Tajo,2025,7,0.7761,42904.0,55280.0
Tajo,2025,8,0.7192,31807.0,44224.0
Tajo,2025,9,0.6575,36344.0,55280.0
Tajo,2025,10,0.5902,26100.0,44224.0
Tajo,2025,11,0.576,25472.0,44224.0
Tajo,2025,12,0.5995,33138.0,55280.0
Tajo,2026,1,0.6164,27261.0,44224.0
Tajo,2026,2,0.7912,34989.0,44224.0
Tajo,2026,3,0.8138,44985.0,55280.0
Tajo,2026,4,0.8009,35418.0,44224.0
Tajo,2026,5,0.7915,35002.0,44224.0
Tajo,2026,6,0.7554,41759.0,55280.0
Tajo,2026,7,0.7057,15604.0,22112.0
"Tinto, Odiel y Piedras",1988,1,0.9774,606.0,620.0
"Tinto, Odiel y Piedras",1988,2,0.9758,605.0,620.0
"Tinto, Odiel y Piedras",1988,3,0.9561,741.0,775.0
"Tinto, Odiel y Piedras",1988,4,0.9161,568.0,620.0
"Tinto, Odiel y Piedras",1988,5,0.8852,686.0,775.0
"Tinto, Odiel y Piedras",1988,6,0.8419,522.0,620.0
"Tinto, Odiel y Piedras",1988,7,0.8032,498.0,620.0
"Tinto, Odiel y Piedras",1988,8,0.7394,573.0,775.0
"Tinto, Odiel y Piedras",1988,9,0.671,416.0,620.0
"Tinto, Odiel y Piedras",1988,10,0.6129,380.0,620.0
"Tinto, Odiel y Piedras",1988,11,0.6813,528.0,775.0
"Tinto, Odiel y Piedras",1988,12,0.7661,475.0,620.0
"Tinto, Odiel y Piedras",1989,1,0.7677,595.0,775.0
"Tinto, Odiel y Piedras",1989,2,0.7839,486.0,620.0
"Tinto, Odiel y Piedras",1989,3,0.7387,458.0,620.0
"Tinto, Odiel y Piedras",1989,4,0.75,465.0,620.0
"Tinto, Odiel y Piedras",1989,5,0.7587,588.0,775.0
"Tinto, Odiel y Piedras",1989,6,0.7484,464.0,620.0
"Tinto, Odiel y Piedras",1989,7,0.721,447.0,620.0
"Tinto, Odiel y Piedras",1989,8,0.68,527.0,775.0
"Tinto, Odiel y Piedras",1989,9,0.65,403.0,620.0
"Tinto, Odiel y Piedras",1989,10,0.6748,523.0,775.0
"Tinto, Odiel y Piedras",1989,11,0.9065,562.0,620.0
"Tinto, Odiel y Piedras",1989,12,0.9629,597.0,620.0
"Tinto, Odiel y Piedras",1990,1,0.9716,753.0,775.0
"Tinto, Odiel y Piedras",1990,2,0.9141,649.0,710.0
"Tinto, Odiel y Piedras",1990,3,0.9149,677.0,740.0
"Tinto, Odiel y Piedras",1990,4,0.9324,690.0,740.0
"Tinto, Odiel y Piedras",1990,5,0.9276,858.0,925.0
"Tinto, Odiel y Piedras",1990,6,0.8689,643.0,740.0
"Tinto, Odiel y Piedras",1990,7,0.8054,745.0,925.0
"Tinto, Odiel y Piedras",1990,8,0.6905,511.0,740.0
"Tinto, Odiel y Piedras",1990,9,0.6392,473.0,740.0
"Tinto, Odiel y Piedras",1990,10,0.6314,584.0,925.0
"Tinto, Odiel y Piedras",1990,11,0.6203,459.0,740.0
"Tinto, Odiel y Piedras",1990,12,0.5932,439.0,740.0
"Tinto, Odiel y Piedras",1991,1,0.5751,532.0,925.0
"Tinto, Odiel y Piedras",1991,2,0.5784,428.0,740.0
"Tinto, Odiel y Piedras",1991,3,0.6649,492.0,740.0
"Tinto, Odiel y Piedras",1991,4,0.6962,644.0,925.0
"Tinto, Odiel y Piedras",1991,5,0.7108,526.0,740.0
"Tinto, Odiel y Piedras",1991,6,0.6878,509.0,740.0
"Tinto, Odiel y Piedras",1991,7,0.6519,603.0,925.0
"Tinto, Odiel y Piedras",1991,8,0.5959,441.0,740.0
"Tinto, Odiel y Piedras",1991,9,0.5568,412.0,740.0
"Tinto, Odiel y Piedras",1991,10,0.5546,513.0,925.0
"Tinto, Odiel y Piedras",1991,11,0.577,427.0,740.0
"Tinto, Odiel y Piedras",1991,12,0.5805,537.0,925.0
"Tinto, Odiel y Piedras",1992,1,0.5824,431.0,740.0
"Tinto, Odiel y Piedras",1992,2,0.5703,422.0,740.0
"Tinto, Odiel y Piedras",1992,3,0.5546,513.0,925.0
"Tinto, Odiel y Piedras",1992,4,0.5317,394.0,741.0
"Tinto, Odiel y Piedras",1992,5,0.4973,370.0,744.0
"Tinto, Odiel y Piedras",1992,6,0.4763,443.0,930.0
"Tinto, Odiel y Piedras",1992,7,0.4449,331.0,744.0
"Tinto, Odiel y Piedras",1992,8,0.4153,309.0,744.0
"Tinto, Odiel y Piedras",1992,9,0.3935,366.0,930.0
"Tinto, Odiel y Piedras",1992,10,0.3925,292.0,744.0
"Tinto, Odiel y Piedras",1992,11,0.4046,301.0,744.0
"Tinto, Odiel y Piedras",1992,12,0.4237,394.0,930.0
"Tinto, Odiel y Piedras",1993,1,0.4852,361.0,744.0
"Tinto, Odiel y Piedras",1993,2,0.4489,334.0,744.0
"Tinto, Odiel y Piedras",1993,3,0.443,412.0,930.0
"Tinto, Odiel y Piedras",1993,4,0.4194,312.0,744.0
"Tinto, Odiel y Piedras",1993,5,0.4005,298.0,744.0
"Tinto, Odiel y Piedras",1993,6,0.3968,369.0,930.0
"Tinto, Odiel y Piedras",1993,7,0.3925,292.0,744.0
"Tinto, Odiel y Piedras",1993,8,0.3806,354.0,930.0
"Tinto, Odiel y Piedras",1993,9,0.332,247.0,744.0
"Tinto, Odiel y Piedras",1993,10,0.3212,239.0,744.0
"Tinto, Odiel y Piedras",1993,11,0.6656,619.0,930.0
"Tinto, Odiel y Piedras",1993,12,0.6452,480.0,744.0
"Tinto, Odiel y Piedras",1994,1,0.6129,456.0,744.0
"Tinto, Odiel y Piedras",1994,2,0.6048,450.0,744.0
"Tinto, Odiel y Piedras",1994,3,0.6172,574.0,930.0
"Tinto, Odiel y Piedras",1994,4,0.5981,445.0,744.0
"Tinto, Odiel y Piedras",1994,5,0.5903,549.0,930.0
"Tinto, Odiel y Piedras",1994,6,0.5833,434.0,744.0
"Tinto, Odiel y Piedras",1994,7,0.5712,425.0,744.0
"Tinto, Odiel y Piedras",1994,8,0.543,505.0,930.0
"Tinto, Odiel y Piedras",1994,9,0.496,369.0,744.0
"Tinto, Odiel y Piedras",1994,10,0.4395,327.0,744.0
"Tinto, Odiel y Piedras",1994,11,0.4323,402.0,930.0
"Tinto, Odiel y Piedras",1994,12,0.4355,324.0,744.0
"Tinto, Odiel y Piedras",1995,1,0.4312,401.0,930.0
"Tinto, Odiel y Piedras",1995,2,0.4516,336.0,744.0
"Tinto, Odiel y Piedras",1995,3,0.4637,345.0,744.0
"Tinto, Odiel y Piedras",1995,4,0.4516,336.0,744.0
"Tinto, Odiel y Piedras",1995,5,0.4376,407.0,930.0
"Tinto, Odiel y Piedras",1995,6,0.4086,304.0,744.0
"Tinto, Odiel y Piedras",1995,7,0.379,282.0,744.0
"Tinto, Odiel y Piedras",1995,8,0.3495,325.0,930.0
"Tinto, Odiel y Piedras",1995,9,0.3306,246.0,744.0
"Tinto, Odiel y Piedras",1995,10,0.3118,290.0,930.0
"Tinto, Odiel y Piedras",1995,11,0.3481,259.0,744.0
"Tinto, Odiel y Piedras",1995,12,0.6304,469.0,744.0
"Tinto, Odiel y Piedras",1996,1,0.9742,906.0,930.0
"Tinto, Odiel y Piedras",1996,2,0.9852,733.0,744.0
"Tinto, Odiel y Piedras",1996,3,0.9556,711.0,744.0
"Tinto, Odiel y Piedras",1996,4,0.9441,878.0,930.0
"Tinto, Odiel y Piedras",1996,5,0.914,680.0,744.0
"Tinto, Odiel y Piedras",1996,6,0.8952,666.0,744.0
"Tinto, Odiel y Piedras",1996,7,0.8548,795.0,930.0
"Tinto, Odiel y Piedras",1996,8,0.7849,584.0,744.0
"Tinto, Odiel y Piedras",1996,9,0.7218,537.0,744.0
"Tinto, Odiel y Piedras",1996,10,0.686,638.0,930.0
"Tinto, Odiel y Piedras",1996,11,0.6788,505.0,744.0
"Tinto, Odiel y Piedras",1996,12,0.7957,740.0,930.0
"Tinto, Odiel y Piedras",1997,1,0.9852,733.0,744.0
"Tinto, Odiel y Piedras",1997,2,0.9745,725.0,744.0
"Tinto, Odiel y Piedras",1997,3,0.9382,698.0,744.0
"Tinto, Odiel y Piedras",1997,4,0.914,850.0,930.0
"Tinto, Odiel y Piedras",1997,5,0.9274,690.0,744.0
"Tinto, Odiel y Piedras",1997,6,0.9261,689.0,744.0
"Tinto, Odiel y Piedras",1997,7,0.7817,727.0,930.0
"Tinto, Odiel y Piedras",1997,8,0.7876,586.0,744.0
"Tinto, Odiel y Piedras",1997,9,0.714,664.0,930.0
"Tinto, Odiel y Piedras",1997,10,0.7272,541.0,744.0
"Tinto, Odiel y Piedras",1997,11,0.9207,685.0,744.0
"Tinto, Odiel y Piedras",1997,12,0.9602,893.0,930.0
"Tinto, Odiel y Piedras",1998,1,0.9959,735.0,738.0
"Tinto, Odiel y Piedras",1998,2,0.996,739.0,742.0
"Tinto, Odiel y Piedras",1998,3,0.9484,882.0,930.0
"Tinto, Odiel y Piedras",1998,4,0.8978,668.0,744.0
"Tinto, Odiel y Piedras",1998,5,0.8763,652.0,744.0
"Tinto, Odiel y Piedras",1998,6,0.828,770.0,930.0
"Tinto, Odiel y Piedras",1998,7,0.7473,556.0,744.0
"Tinto, Odiel y Piedras",1998,8,0.6935,516.0,744.0
"Tinto, Odiel y Piedras",1998,9,0.643,598.0,930.0
"Tinto, Odiel y Piedras",1998,10,0.6317,470.0,744.0
"Tinto, Odiel y Piedras",1998,11,0.6116,455.0,744.0
"Tinto, Odiel y Piedras",1998,12,0.5989,557.0,930.0
"Tinto, Odiel y Piedras",1999,1,0.6237,464.0,744.0
"Tinto, Odiel y Piedras",1999,2,0.6398,476.0,744.0
"Tinto, Odiel y Piedras",1999,3,0.6559,610.0,930.0
"Tinto, Odiel y Piedras",1999,4,0.6586,490.0,744.0
"Tinto, Odiel y Piedras",1999,5,0.6559,488.0,744.0
"Tinto, Odiel y Piedras",1999,6,0.6258,582.0,930.0
"Tinto, Odiel y Piedras",1999,7,0.5995,446.0,744.0
"Tinto, Odiel y Piedras",1999,8,0.5591,520.0,930.0
"Tinto, Odiel y Piedras",1999,9,0.5296,394.0,744.0
"Tinto, Odiel y Piedras",1999,10,0.5363,399.0,744.0
"Tinto, Odiel y Piedras",1999,11,0.5914,550.0,930.0
"Tinto, Odiel y Piedras",1999,12,0.6022,448.0,744.0
"Tinto, Odiel y Piedras",2000,1,0.6384,475.0,744.0
"Tinto, Odiel y Piedras",2000,2,0.657,611.0,930.0
"Tinto, Odiel y Piedras",2000,3,0.625,465.0,744.0
"Tinto, Odiel y Piedras",2000,4,0.6398,476.0,744.0
"Tinto, Odiel y Piedras",2000,5,0.7839,729.0,930.0
"Tinto, Odiel y Piedras",2000,6,0.7809,581.0,744.0
"Tinto, Odiel y Piedras",2000,7,0.754,561.0,744.0
"Tinto, Odiel y Piedras",2000,8,0.7086,659.0,930.0
"Tinto, Odiel y Piedras",2000,9,0.6398,476.0,744.0
"Tinto, Odiel y Piedras",2000,10,0.5935,552.0,930.0
"Tinto, Odiel y Piedras",2000,11,0.5793,431.0,744.0
"Tinto, Odiel y Piedras",2000,12,0.6761,503.0,744.0
"Tinto, Odiel y Piedras",2001,1,0.9806,912.0,930.0
"Tinto, Odiel y Piedras",2001,2,0.9798,729.0,744.0
"Tinto, Odiel y Piedras",2001,3,0.9812,730.0,744.0
"Tinto, Odiel y Piedras",2001,4,0.9301,692.0,744.0
"Tinto, Odiel y Piedras",2001,5,0.8763,815.0,930.0
"Tinto, Odiel y Piedras",2001,6,0.8374,623.0,744.0
"Tinto, Odiel y Piedras",2001,7,0.7989,743.0,930.0
"Tinto, Odiel y Piedras",2001,8,0.7446,554.0,744.0
"Tinto, Odiel y Piedras",2001,9,0.707,526.0,744.0
"Tinto, Odiel y Piedras",2001,10,0.7387,687.0,930.0
"Tinto, Odiel y Piedras",2001,11,0.8105,603.0,744.0
"Tinto, Odiel y Piedras",2001,12,0.8401,625.0,744.0
"Tinto, Odiel y Piedras",2002,1,0.9054,842.0,930.0
"Tinto, Odiel y Piedras",2002,2,0.9476,705.0,744.0
"Tinto, Odiel y Piedras",2002,3,0.9476,705.0,744.0
"Tinto, Odiel y Piedras",2002,4,0.9613,894.0,930.0
"Tinto, Odiel y Piedras",2002,5,0.9153,681.0,744.0
"Tinto, Odiel y Piedras",2002,6,0.8656,644.0,744.0
"Tinto, Odiel y Piedras",2002,7,0.8237,766.0,930.0
"Tinto, Odiel y Piedras",2002,8,0.7688,572.0,744.0
"Tinto, Odiel y Piedras",2002,9,0.7352,547.0,744.0
"Tinto, Odiel y Piedras",2002,10,0.7462,694.0,930.0
"Tinto, Odiel y Piedras",2002,11,0.7312,544.0,744.0
"Tinto, Odiel y Piedras",2002,12,0.8108,754.0,930.0
"Tinto, Odiel y Piedras",2003,1,0.9046,673.0,744.0
"Tinto, Odiel y Piedras",2003,2,0.8804,655.0,744.0
"Tinto, Odiel y Piedras",2003,3,0.9086,676.0,744.0
"Tinto, Odiel y Piedras",2003,4,0.9567,950.0,993.0
"Tinto, Odiel y Piedras",2003,5,0.9531,873.0,916.0
"Tinto, Odiel y Piedras",2003,6,0.9116,835.0,916.0
"Tinto, Odiel y Piedras",2003,7,0.855,979.0,1145.0
"Tinto, Odiel y Piedras",2003,8,0.7991,732.0,916.0
"Tinto, Odiel y Piedras",2003,9,0.7703,882.0,1145.0
"Tinto, Odiel y Piedras",2003,10,0.7445,682.0,916.0
"Tinto, Odiel y Piedras",2003,11,0.8166,748.0,916.0
"Tinto, Odiel y Piedras",2003,12,0.9415,1078.0,1145.0
"Tinto, Odiel y Piedras",2004,1,0.9432,864.0,916.0
"Tinto, Odiel y Piedras",2004,2,0.9148,838.0,916.0
